   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 36
ERROR 2022-10-25 02:00:32,558 36851ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.CuentasDestinoItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\CuentasDestinoItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 31
DEBUG 2022-10-25 20:22:19,993  7394ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 00:08:25,811  6919ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 00:11:23,650  3526ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 00:51:01,411  6709ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:09:12,121  2673ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:10:56,258  2887ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:11:00,729  7359ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220804','20221026',''  
DEBUG 2022-10-26 01:12:03,855  2838ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:12:08,815  7798ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220804','20221026',''  
DEBUG 2022-10-26 01:12:13,564 12547ms osProveedoresItemEvent cargarAsientos                 - Invalid field name
System.Runtime.InteropServices.COMException (0xFFFFFBAE): Invalid field name
   en SAPbobsCOM.IFields.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.cargarAsientos() en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 303
DEBUG 2022-10-26 01:12:56,409  2721ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:13:55,723 62035ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220804','20221026',''  
DEBUG 2022-10-26 01:14:00,475 66787ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
ERROR 2022-10-26 01:14:16,091 82403ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 27
DEBUG 2022-10-26 01:15:51,129  2715ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:15:56,351  7937ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220804','20221026',''  
DEBUG 2022-10-26 01:15:57,569  9155ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
ERROR 2022-10-26 01:17:41,314 112900ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 27
DEBUG 2022-10-26 01:17:42,182 113768ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220804','20221026',''  
DEBUG 2022-10-26 01:17:43,344 114930ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 01:20:17,778 269364ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220804','20221026',''  
DEBUG 2022-10-26 01:20:19,151 270736ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
ERROR 2022-10-26 01:21:52,865 364451ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 27
DEBUG 2022-10-26 01:22:02,269 373855ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220601','20221026',''  
DEBUG 2022-10-26 01:22:03,540 375126ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 01:22:09,425 381011ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220601','20221026','PL10415858022'  
DEBUG 2022-10-26 01:22:10,698 382284ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 01:23:45,068  2771ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:25:19,433  3443ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:25:19,463  3473ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
ERROR 2022-10-26 01:25:38,705 22715ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 36
DEBUG 2022-10-26 01:26:01,815 45825ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220811','20221019',''  
DEBUG 2022-10-26 01:26:02,525 46535ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 01:33:03,972  3176ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:33:04,029  3233ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
ERROR 2022-10-26 01:33:11,654 10858ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
ERROR 2022-10-26 01:34:08,800 68005ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 01:34:46,610  2843ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:34:48,435  4667ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
ERROR 2022-10-26 01:34:56,383 12616ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 01:35:25,997  3124ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:35:26,029  3156ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 01:36:25,349  3215ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 01:37:05,870  3000ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:37:06,470  3599ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 01:37:10,368  7498ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '','',''  
DEBUG 2022-10-26 01:37:10,966  8095ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 01:38:03,440 60570ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20220803','20221012','PL10415858022'  
DEBUG 2022-10-26 01:38:04,289 61419ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 01:47:09,510  2711ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:47:09,558  2759ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 01:50:02,057  2881ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:50:04,557  5382ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 01:52:54,532  3167ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 01:52:55,112  3747ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 02:01:37,633  3263ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 02:01:37,656  3286ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 02:02:06,424  2779ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 02:02:13,248  9604ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 02:03:19,894  2370ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 02:03:20,354  2831ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
DEBUG 2022-10-26 02:03:40,887 23363ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20221019','20221025','PL10415858022'  
DEBUG 2022-10-26 02:03:41,565 24041ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 02:06:09,394  3152ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 02:06:13,574  7332ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 36
ERROR 2022-10-26 02:06:14,315  8073ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.PagosMasivosProveedoresItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\PagosMasivosProveedoresItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 46
ERROR 2022-10-26 02:06:14,981  8739ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.Objects.PurchaseInvoiceItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\Objects\PurchaseInvoiceItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 27
ERROR 2022-10-26 02:06:25,544 19302ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.CuentasDestinoItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\CuentasDestinoItemEvent.cs:línea 20
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 31
DEBUG 2022-10-26 02:08:54,551  3205ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
DEBUG 2022-10-26 02:09:03,327 11982ms osProveedoresItemEvent cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_PGM_PROVEEDORES '20221001','20221026',''  
DEBUG 2022-10-26 02:09:03,992 12647ms osProveedoresItemEvent cargarAsientos                 - Se cargo satisfactoriamente los documentos.
DEBUG 2022-10-26 02:12:50,000  2553ms SAPInit                ConnectToCompany               - Inicio Add-On BPP
ERROR 2022-10-26 02:12:50,367  2919ms _ItemEvent             DoAction                       - Form - Invalid Form
System.Runtime.InteropServices.COMException (0xFFFFF43C): Form - Invalid Form
   en SAPbouiCOM.IForms.Item(Object Index)
   en BPP.Events.ItemEvent.BPP_UI.DetraccionesItemEvent.itemAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\ItemEvent\BPP_UI\DetraccionesItemEvent.cs:línea 21
   en BPP.Events._ItemEvent.DoAction(String FormUID, ItemEvent& pVal, Boolean& BubbleEvent) en D:\SMB\Sistemas\Desarrollo\LOCALIZACION\ADDON\BPP\BPP\Events\_ItemEvent.cs:línea 36
DEBUG 2022-10-26 02:12:57,572 10124ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220901','20221019'  
DEBUG 2022-10-26 02:12:57,963 10515ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-10-26 02:13:04,234 16787ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220401','20221019'  
DEBUG 2022-10-26 02:13:04,536 17088ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-10-26 02:13:05,455 18007ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220401','20221019'  
DEBUG 2022-10-26 02:13:05,748 18300ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-10-26 02:13:06,051 18604ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220401','20221019'  
DEBUG 2022-10-26 02:13:06,331 18884ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-10-26 02:13:06,551 19103ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220401','20221019'  
DEBUG 2022-10-26 02:13:06,825 19378ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-10-26 02:13:07,110 19662ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220401','20221019'  
DEBUG 2022-10-26 02:13:07,384 19937ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-10-26 02:13:07,616 20169ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220401','20221019'  
DEBUG 2022-10-26 02:13:07,888 20441ms DetraccionesItemEvent  cargarAsientos                 - Se cargo satisfactoriamente los asientos.
DEBUG 2022-10-26 02:13:08,053 20605ms DetraccionesItemEvent  cargarAsientos                 - Query : EXEC SP_BPP_CONSULTAR_DETRACCIONES '20220401','20221019'  
